driver_id,rider_id,route_overlap,detour_km,time_overlap_min,pref_match,trust_score,pickup_distance_km,compatibility_score,label
USR_D107619_DRIVER,USR_RIDER_107619,0.1794,5.657,11.0,0.0,4.28,0.036,0.3562,0
USR_D107620_DRIVER,USR_RIDER_107620,0.2981,2.824,52.7,0.0,4.828,1.727,0.5719,1
USR_D107621_DRIVER,USR_RIDER_107621,0.5267,0.632,22.4,1.0,4.919,1.764,0.7202,1
USR_D107622_DRIVER,USR_RIDER_107622,0.6372,3.442,20.8,1.0,3.407,1.055,0.6262,1
USR_D107623_DRIVER,USR_RIDER_107623,0.8415,3.032,8.2,1.0,4.837,2.085,0.6705,1
USR_D107624_DRIVER,USR_RIDER_107624,0.199,1.667,20.0,1.0,4.531,0.808,0.5018,0
USR_D107625_DRIVER,USR_RIDER_107625,0.4206,2.897,54.6,0.0,4.228,2.309,0.5249,0
USR_D107626_DRIVER,USR_RIDER_107626,0.6336,2.856,2.5,0.0,4.023,1.61,0.4314,0
USR_D107627_DRIVER,USR_RIDER_107627,0.3818,3.776,4.2,1.0,3.864,0.087,0.4499,0
USR_D107628_DRIVER,USR_RIDER_107628,0.7746,5.353,23.2,0.0,4.524,0.541,0.5045,0
USR_D107629_DRIVER,USR_RIDER_107629,0.8106,1.979,16.8,0.0,4.307,1.603,0.5856,1
USR_D107630_DRIVER,USR_RIDER_107630,0.7232,6.497,43.2,1.0,4.889,2.448,0.6297,1
USR_D107631_DRIVER,USR_RIDER_107631,0.7498,4.079,3.4,1.0,4.511,0.067,0.6727,1
USR_D107632_DRIVER,USR_RIDER_107632,0.2531,8.141,1.1,1.0,3.582,1.035,0.41,0
USR_D107633_DRIVER,USR_RIDER_107633,0.7832,4.126,40.1,0.0,4.149,0.72,0.5689,1
USR_D107634_DRIVER,USR_RIDER_107634,0.2848,4.56,12.8,1.0,4.178,0.692,0.4708,0
USR_D107635_DRIVER,USR_RIDER_107635,0.7531,5.122,41.7,0.0,3.767,1.792,0.5408,0
USR_D107636_DRIVER,USR_RIDER_107636,0.2753,0.489,23.5,1.0,3.536,1.859,0.5315,0
USR_D107637_DRIVER,USR_RIDER_107637,0.6513,4.532,40.3,0.0,4.682,0.405,0.5618,1
USR_D107638_DRIVER,USR_RIDER_107638,0.2368,2.717,42.3,0.0,4.099,1.404,0.4979,0
USR_D107639_DRIVER,USR_RIDER_107639,0.27,2.759,12.2,1.0,4.079,0.376,0.5428,0
USR_D107640_DRIVER,USR_RIDER_107640,0.0453,1.414,0.0,0.0,4.782,2.92,0.3017,0
USR_D107641_DRIVER,USR_RIDER_107641,0.709,0.168,33.5,1.0,3.732,1.292,0.7546,1
USR_D107642_DRIVER,USR_RIDER_107642,0.8667,1.667,35.5,1.0,3.758,1.649,0.7871,1
USR_D107643_DRIVER,USR_RIDER_107643,0.2935,5.615,5.2,1.0,4.006,0.919,0.4171,0
USR_D107644_DRIVER,USR_RIDER_107644,0.3707,3.663,26.6,1.0,4.535,2.593,0.4985,0
USR_D107645_DRIVER,USR_RIDER_107645,0.2603,3.808,16.0,1.0,4.191,1.636,0.4029,0
USR_D107646_DRIVER,USR_RIDER_107646,0.3191,0.573,27.4,1.0,4.127,1.8,0.5988,1
USR_D107647_DRIVER,USR_RIDER_107647,0.6347,3.906,0.0,1.0,3.838,0.327,0.6262,1
USR_D107648_DRIVER,USR_RIDER_107648,0.5412,3.643,6.0,0.0,4.229,1.053,0.3686,0
USR_D107649_DRIVER,USR_RIDER_107649,0.3034,5.637,14.6,0.0,4.124,0.245,0.3601,0
USR_D107650_DRIVER,USR_RIDER_107650,0.8681,4.886,4.6,1.0,4.481,0.27,0.6555,1
USR_D107651_DRIVER,USR_RIDER_107651,0.1267,0.162,19.7,1.0,4.232,4.631,0.4054,0
USR_D107652_DRIVER,USR_RIDER_107652,0.7635,2.896,22.2,0.0,4.804,3.181,0.5232,0
USR_D107653_DRIVER,USR_RIDER_107653,0.7922,3.009,11.3,1.0,4.286,0.639,0.7125,1
USR_D107654_DRIVER,USR_RIDER_107654,0.4669,0.298,14.1,1.0,4.698,0.743,0.6643,1
USR_D107655_DRIVER,USR_RIDER_107655,0.6512,4.968,37.3,0.0,3.248,0.775,0.6356,1
USR_D107656_DRIVER,USR_RIDER_107656,0.3978,3.224,0.0,0.0,4.0,0.276,0.4126,0
USR_D107657_DRIVER,USR_RIDER_107657,0.3201,3.264,12.7,1.0,4.509,1.32,0.5602,1
USR_D107658_DRIVER,USR_RIDER_107658,0.0289,4.357,12.9,0.0,3.903,0.741,0.2447,0
USR_D107659_DRIVER,USR_RIDER_107659,0.2743,0.326,14.9,1.0,4.38,0.866,0.5327,0
USR_D107660_DRIVER,USR_RIDER_107660,0.4952,0.359,15.4,0.0,4.635,2.558,0.509,0
USR_D107661_DRIVER,USR_RIDER_107661,0.6968,7.207,10.9,1.0,4.102,2.129,0.5187,0
USR_D107662_DRIVER,USR_RIDER_107662,0.1784,0.337,18.5,1.0,3.701,0.557,0.5802,1
USR_D107663_DRIVER,USR_RIDER_107663,0.7299,3.92,17.4,0.0,4.284,1.855,0.4659,0
USR_D107664_DRIVER,USR_RIDER_107664,0.2216,0.267,17.7,1.0,4.302,0.723,0.5286,0
USR_D107665_DRIVER,USR_RIDER_107665,0.3848,0.924,27.1,0.0,4.26,2.803,0.519,0
USR_D107666_DRIVER,USR_RIDER_107666,0.2164,2.9,38.5,1.0,3.919,0.678,0.5419,0
USR_D107667_DRIVER,USR_RIDER_107667,0.6973,2.984,8.9,1.0,4.011,0.518,0.7162,1
USR_D107668_DRIVER,USR_RIDER_107668,0.3122,1.329,11.3,1.0,3.892,1.49,0.5001,0
USR_D107669_DRIVER,USR_RIDER_107669,0.3887,1.102,28.2,1.0,3.905,0.016,0.6767,1
USR_D107670_DRIVER,USR_RIDER_107670,0.46,1.342,7.7,1.0,3.744,2.796,0.5246,0
USR_D107671_DRIVER,USR_RIDER_107671,0.4436,6.229,33.3,0.0,4.924,0.295,0.4894,0
USR_D107672_DRIVER,USR_RIDER_107672,0.5072,2.047,59.3,0.0,3.801,0.644,0.6046,1
USR_D107673_DRIVER,USR_RIDER_107673,0.3601,1.564,9.1,1.0,4.034,0.147,0.5819,1
USR_D107674_DRIVER,USR_RIDER_107674,0.5443,2.146,6.5,0.0,4.423,1.579,0.4786,0
USR_D107675_DRIVER,USR_RIDER_107675,0.4646,2.311,0.0,1.0,4.048,1.04,0.5662,1
USR_D107676_DRIVER,USR_RIDER_107676,0.2844,5.668,21.6,1.0,4.872,2.325,0.5215,0
USR_D107677_DRIVER,USR_RIDER_107677,0.2642,6.148,16.5,1.0,4.019,1.535,0.3848,0
USR_D107678_DRIVER,USR_RIDER_107678,0.6076,4.498,23.6,0.0,3.811,1.479,0.486,0
USR_D107679_DRIVER,USR_RIDER_107679,0.8665,0.745,22.5,0.0,4.818,1.506,0.7047,1
USR_D107680_DRIVER,USR_RIDER_107680,0.2751,4.883,0.0,0.0,4.005,1.207,0.2841,0
USR_D107681_DRIVER,USR_RIDER_107681,0.7879,3.159,27.7,1.0,4.493,1.767,0.6783,1
USR_D107682_DRIVER,USR_RIDER_107682,0.6355,2.879,25.7,1.0,3.789,0.65,0.7041,1
USR_D107683_DRIVER,USR_RIDER_107683,0.8328,3.473,0.0,1.0,4.813,0.735,0.5661,1
USR_D107684_DRIVER,USR_RIDER_107684,0.5687,2.887,33.6,1.0,4.072,2.695,0.6205,1
USR_D107685_DRIVER,USR_RIDER_107685,0.5698,3.073,19.4,1.0,4.52,0.183,0.6006,1
USR_D107686_DRIVER,USR_RIDER_107686,0.1757,0.584,50.2,1.0,3.862,0.62,0.6857,1
USR_D107687_DRIVER,USR_RIDER_107687,0.3908,3.232,13.5,0.0,4.001,2.778,0.4335,0
USR_D107688_DRIVER,USR_RIDER_107688,0.3243,4.054,0.0,0.0,4.593,0.078,0.3826,0
USR_D107689_DRIVER,USR_RIDER_107689,0.7047,0.192,3.0,0.0,3.801,1.597,0.4828,0
USR_D107690_DRIVER,USR_RIDER_107690,0.7604,4.217,39.9,1.0,3.919,2.329,0.7364,1
USR_D107691_DRIVER,USR_RIDER_107691,0.3126,5.637,33.2,1.0,4.543,0.155,0.448,0
USR_D107692_DRIVER,USR_RIDER_107692,0.7022,3.11,6.1,1.0,4.241,0.815,0.5385,0
USR_D107693_DRIVER,USR_RIDER_107693,0.5785,2.607,28.0,0.0,4.842,2.925,0.4056,0
USR_D107694_DRIVER,USR_RIDER_107694,0.3601,0.912,13.6,1.0,3.788,0.129,0.6747,1
USR_D107695_DRIVER,USR_RIDER_107695,0.1762,2.99,2.5,1.0,4.235,1.771,0.4792,0
USR_D107696_DRIVER,USR_RIDER_107696,0.3445,0.476,20.9,1.0,4.543,1.176,0.5524,1
USR_D107697_DRIVER,USR_RIDER_107697,0.9199,9.11,20.3,1.0,4.915,1.837,0.6851,1
USR_D107698_DRIVER,USR_RIDER_107698,0.2632,2.753,13.8,1.0,4.468,2.273,0.5657,1
USR_D107699_DRIVER,USR_RIDER_107699,0.6821,3.236,23.4,1.0,4.102,0.043,0.7161,1
USR_D107700_DRIVER,USR_RIDER_107700,0.7175,0.313,12.2,1.0,4.334,0.201,0.7225,1
USR_D107701_DRIVER,USR_RIDER_107701,0.0918,1.487,0.0,1.0,3.838,0.332,0.3781,0
USR_D107702_DRIVER,USR_RIDER_107702,0.296,3.047,33.0,0.0,4.11,1.273,0.4191,0
USR_D107703_DRIVER,USR_RIDER_107703,0.5743,0.827,2.5,1.0,3.656,0.575,0.6406,1
USR_D107704_DRIVER,USR_RIDER_107704,0.2535,6.927,28.7,1.0,4.038,3.209,0.4006,0
USR_D107705_DRIVER,USR_RIDER_107705,0.5802,0.416,0.0,1.0,4.426,1.205,0.7291,1
USR_D107706_DRIVER,USR_RIDER_107706,0.6757,4.533,18.3,0.0,4.153,1.421,0.4764,0
USR_D107707_DRIVER,USR_RIDER_107707,0.5788,2.017,15.0,1.0,4.952,2.042,0.6639,1
USR_D107708_DRIVER,USR_RIDER_107708,0.7065,0.97,7.4,1.0,4.703,0.222,0.6662,1
USR_D107709_DRIVER,USR_RIDER_107709,0.2547,4.185,0.0,0.0,3.774,0.162,0.3866,0
USR_D107710_DRIVER,USR_RIDER_107710,0.7969,4.535,19.3,1.0,3.911,1.956,0.5431,0
USR_D107711_DRIVER,USR_RIDER_107711,0.5217,0.516,37.8,0.0,4.25,1.621,0.5575,1
USR_D107712_DRIVER,USR_RIDER_107712,0.2999,5.42,26.0,0.0,4.285,0.847,0.4134,0
USR_D107713_DRIVER,USR_RIDER_107713,0.8454,1.038,35.8,0.0,3.679,1.743,0.6203,1
USR_D107714_DRIVER,USR_RIDER_107714,0.4302,0.516,31.1,0.0,4.006,0.088,0.5122,0
USR_D107715_DRIVER,USR_RIDER_107715,0.4081,1.113,27.1,0.0,4.886,3.605,0.466,0
USR_D107716_DRIVER,USR_RIDER_107716,0.5409,2.971,27.2,1.0,4.375,0.291,0.6812,1
USR_D107717_DRIVER,USR_RIDER_107717,0.6858,1.179,20.7,1.0,4.098,0.362,0.7452,1
USR_D107718_DRIVER,USR_RIDER_107718,0.9125,7.367,16.1,1.0,4.321,0.935,0.6727,1
USR_D107719_DRIVER,USR_RIDER_107719,0.4763,0.667,0.0,1.0,4.895,0.057,0.6791,1
USR_D107720_DRIVER,USR_RIDER_107720,0.8943,1.856,21.2,1.0,4.606,1.265,0.6798,1
USR_D107721_DRIVER,USR_RIDER_107721,0.367,3.395,50.6,1.0,3.004,0.521,0.6619,1
USR_D107722_DRIVER,USR_RIDER_107722,0.6374,2.431,34.3,1.0,4.861,1.255,0.6631,1
USR_D107723_DRIVER,USR_RIDER_107723,0.7217,0.186,22.2,1.0,4.315,0.403,0.7537,1
USR_D107724_DRIVER,USR_RIDER_107724,0.657,3.856,26.2,0.0,4.191,2.439,0.4491,0
USR_D107725_DRIVER,USR_RIDER_107725,0.4979,3.8,8.9,1.0,3.882,0.384,0.6469,1
USR_D107726_DRIVER,USR_RIDER_107726,0.3575,1.881,34.7,0.0,3.816,2.086,0.4986,0
USR_D107727_DRIVER,USR_RIDER_107727,0.5233,4.53,10.1,0.0,4.057,2.318,0.407,0
USR_D107728_DRIVER,USR_RIDER_107728,0.7795,2.967,16.2,1.0,3.709,0.59,0.7907,1
USR_D107729_DRIVER,USR_RIDER_107729,0.4368,2.418,7.7,1.0,3.819,0.685,0.5421,0
USR_D107730_DRIVER,USR_RIDER_107730,0.1767,1.689,18.2,1.0,4.041,2.331,0.5329,0
USR_D107731_DRIVER,USR_RIDER_107731,0.5856,0.853,31.3,1.0,4.525,1.994,0.7065,1
USR_D107732_DRIVER,USR_RIDER_107732,0.436,2.727,6.8,1.0,4.48,1.224,0.6166,1
USR_D107733_DRIVER,USR_RIDER_107733,0.4298,0.35,0.0,1.0,3.823,1.241,0.5069,0
USR_D107734_DRIVER,USR_RIDER_107734,0.5393,1.408,15.2,1.0,4.155,0.939,0.692,1
USR_D107735_DRIVER,USR_RIDER_107735,0.4089,4.616,27.5,0.0,4.169,0.875,0.5184,0
USR_D107736_DRIVER,USR_RIDER_107736,0.6913,2.231,0.0,0.0,4.107,1.179,0.66,1
USR_D107737_DRIVER,USR_RIDER_107737,0.3197,4.953,6.3,0.0,4.262,1.98,0.3469,0
USR_D107738_DRIVER,USR_RIDER_107738,0.8092,1.631,32.6,1.0,4.272,1.706,0.7404,1
USR_D107739_DRIVER,USR_RIDER_107739,0.3294,4.407,25.6,1.0,4.579,0.206,0.5289,0
USR_D107740_DRIVER,USR_RIDER_107740,0.1903,5.254,3.7,0.0,3.987,1.279,0.2677,0
USR_D107741_DRIVER,USR_RIDER_107741,0.4582,6.826,40.8,0.0,4.106,0.795,0.3657,0
USR_D107742_DRIVER,USR_RIDER_107742,0.6692,1.746,42.9,1.0,4.282,0.441,0.7128,1
USR_D107743_DRIVER,USR_RIDER_107743,0.5404,7.585,25.1,0.0,3.482,1.662,0.4014,0
USR_D107744_DRIVER,USR_RIDER_107744,0.4233,0.299,47.0,1.0,4.228,1.592,0.6733,1
USR_D107745_DRIVER,USR_RIDER_107745,0.6446,0.691,21.4,1.0,4.278,4.949,0.6985,1
USR_D107746_DRIVER,USR_RIDER_107746,0.9344,5.473,34.3,1.0,4.515,3.943,0.7241,1
USR_D107747_DRIVER,USR_RIDER_107747,0.7075,2.654,23.2,1.0,4.537,1.296,0.5893,1
USR_D107748_DRIVER,USR_RIDER_107748,0.4994,8.062,50.5,1.0,4.244,0.13,0.6536,1
USR_D107749_DRIVER,USR_RIDER_107749,0.5224,3.033,28.9,0.0,4.129,0.48,0.4772,0
USR_D107750_DRIVER,USR_RIDER_107750,0.2976,1.444,38.1,0.0,4.247,3.157,0.503,0
USR_D107751_DRIVER,USR_RIDER_107751,0.6307,1.539,10.6,0.0,4.126,3.325,0.5736,1
USR_D107752_DRIVER,USR_RIDER_107752,0.5578,2.048,0.0,0.0,4.935,1.008,0.4106,0
USR_D107753_DRIVER,USR_RIDER_107753,0.7724,5.014,11.0,0.0,4.308,0.556,0.5251,0
USR_D107754_DRIVER,USR_RIDER_107754,0.7929,2.332,15.0,1.0,4.434,0.41,0.7648,1
USR_D107755_DRIVER,USR_RIDER_107755,0.0362,1.372,18.0,1.0,3.947,0.054,0.4647,0
USR_D107756_DRIVER,USR_RIDER_107756,0.7825,11.613,24.3,1.0,3.855,3.214,0.5704,1
USR_D107757_DRIVER,USR_RIDER_107757,0.116,2.362,0.0,1.0,4.63,2.257,0.4351,0
USR_D107758_DRIVER,USR_RIDER_107758,0.2152,4.332,0.0,1.0,4.951,2.181,0.3685,0
USR_D107759_DRIVER,USR_RIDER_107759,0.904,7.307,6.1,1.0,4.3,2.179,0.6737,1
USR_D107760_DRIVER,USR_RIDER_107760,0.6111,2.181,24.4,1.0,4.932,0.856,0.7743,1
USR_D107761_DRIVER,USR_RIDER_107761,0.2875,1.788,37.9,1.0,4.188,0.126,0.5955,1
USR_D107762_DRIVER,USR_RIDER_107762,0.2976,2.993,26.5,0.0,4.303,1.962,0.4771,0
USR_D107763_DRIVER,USR_RIDER_107763,0.2359,1.538,4.4,1.0,3.345,1.696,0.4105,0
USR_D107764_DRIVER,USR_RIDER_107764,0.1508,2.285,28.6,1.0,4.309,0.021,0.5773,1
USR_D107765_DRIVER,USR_RIDER_107765,0.3177,2.385,17.5,1.0,4.273,0.509,0.6201,1
USR_D107766_DRIVER,USR_RIDER_107766,0.8888,4.298,7.6,1.0,4.489,1.199,0.6427,1
USR_D107767_DRIVER,USR_RIDER_107767,0.7002,3.57,38.7,0.0,4.903,2.195,0.5837,1
USR_D107768_DRIVER,USR_RIDER_107768,0.5337,3.993,43.8,1.0,3.221,0.986,0.6091,1
USR_D107769_DRIVER,USR_RIDER_107769,0.1975,1.87,14.7,0.0,4.197,0.793,0.3679,0
USR_D107770_DRIVER,USR_RIDER_107770,0.6012,3.191,0.0,0.0,4.285,1.413,0.4069,0
USR_D107771_DRIVER,USR_RIDER_107771,0.5069,2.726,33.8,1.0,4.275,0.399,0.6348,1
USR_D107772_DRIVER,USR_RIDER_107772,0.7434,0.901,12.7,1.0,4.169,0.596,0.7262,1
USR_D107773_DRIVER,USR_RIDER_107773,0.0808,0.808,0.0,1.0,4.039,0.61,0.487,0
USR_D107774_DRIVER,USR_RIDER_107774,0.294,6.137,32.9,0.0,3.977,1.273,0.3641,0
USR_D107775_DRIVER,USR_RIDER_107775,0.3379,5.11,13.0,0.0,4.0,1.451,0.3975,0
USR_D107776_DRIVER,USR_RIDER_107776,0.6319,7.099,11.1,1.0,4.859,2.024,0.5152,0
USR_D107777_DRIVER,USR_RIDER_107777,0.5402,5.385,19.8,0.0,4.007,1.002,0.4295,0
USR_D107778_DRIVER,USR_RIDER_107778,0.684,0.058,34.1,0.0,4.714,0.891,0.6427,1
USR_D107779_DRIVER,USR_RIDER_107779,0.5936,2.399,9.4,1.0,4.423,2.414,0.5886,1
USR_D107780_DRIVER,USR_RIDER_107780,0.5297,1.444,25.7,0.0,4.01,2.358,0.523,0
USR_D107781_DRIVER,USR_RIDER_107781,0.638,1.656,44.4,1.0,3.796,0.686,0.7025,1
USR_D107782_DRIVER,USR_RIDER_107782,0.4732,6.245,10.2,1.0,4.128,1.464,0.3967,0
USR_D107783_DRIVER,USR_RIDER_107783,0.6966,1.757,22.3,1.0,3.873,0.487,0.7379,1
USR_D107784_DRIVER,USR_RIDER_107784,0.7869,2.667,10.3,1.0,4.017,1.896,0.7726,1
USR_D107785_DRIVER,USR_RIDER_107785,0.6165,0.364,23.1,0.0,3.981,0.259,0.6363,1
USR_D107786_DRIVER,USR_RIDER_107786,0.1547,1.693,21.4,1.0,4.639,0.477,0.5168,0
USR_D107787_DRIVER,USR_RIDER_107787,0.3372,0.365,14.5,1.0,3.54,0.8,0.6149,1
USR_D107788_DRIVER,USR_RIDER_107788,0.8211,5.192,20.1,1.0,4.049,2.129,0.5974,1
USR_D107789_DRIVER,USR_RIDER_107789,0.2622,5.371,22.9,1.0,3.489,0.865,0.4359,0
USR_D107790_DRIVER,USR_RIDER_107790,0.6802,5.153,25.0,0.0,4.937,1.541,0.5044,0
USR_D107791_DRIVER,USR_RIDER_107791,0.1661,3.43,19.1,0.0,4.264,0.001,0.3033,0
USR_D107792_DRIVER,USR_RIDER_107792,0.5705,5.026,20.5,1.0,4.511,1.658,0.4927,0
USR_D107793_DRIVER,USR_RIDER_107793,0.7229,2.602,52.4,1.0,3.306,0.107,0.8124,1
USR_D107794_DRIVER,USR_RIDER_107794,0.4473,4.02,33.2,1.0,3.892,1.559,0.5667,1
USR_D107795_DRIVER,USR_RIDER_107795,0.5999,3.292,26.2,0.0,4.444,0.762,0.5008,0
USR_D107796_DRIVER,USR_RIDER_107796,0.2043,2.266,6.5,0.0,4.598,0.593,0.4695,0
USR_D107797_DRIVER,USR_RIDER_107797,0.659,2.41,14.2,1.0,3.97,2.403,0.6076,1
USR_D107798_DRIVER,USR_RIDER_107798,0.471,1.5,33.3,1.0,3.469,1.215,0.6297,1
USR_D107799_DRIVER,USR_RIDER_107799,0.3227,3.689,11.2,1.0,4.399,0.864,0.4942,0
USR_D107800_DRIVER,USR_RIDER_107800,0.2237,2.916,16.2,1.0,3.717,2.976,0.5031,0
USR_D107801_DRIVER,USR_RIDER_107801,0.6988,0.012,21.3,1.0,4.121,2.843,0.7946,1
USR_D107802_DRIVER,USR_RIDER_107802,0.5372,2.981,43.6,1.0,3.535,1.607,0.71,1
USR_D107803_DRIVER,USR_RIDER_107803,0.7494,2.539,18.0,1.0,4.31,0.324,0.7746,1
USR_D107804_DRIVER,USR_RIDER_107804,0.9039,1.172,4.5,1.0,3.926,1.037,0.6848,1
USR_D107805_DRIVER,USR_RIDER_107805,0.7655,1.506,27.2,1.0,3.64,0.983,0.6717,1
USR_D107806_DRIVER,USR_RIDER_107806,0.562,5.164,11.0,1.0,3.513,0.701,0.5915,1
USR_D107807_DRIVER,USR_RIDER_107807,0.4773,1.747,2.4,1.0,3.718,0.442,0.6767,1
USR_D107808_DRIVER,USR_RIDER_107808,0.6237,0.894,14.5,0.0,4.333,2.528,0.5734,1
USR_D107809_DRIVER,USR_RIDER_107809,0.4625,2.557,26.8,0.0,4.683,0.642,0.6112,1
USR_D107810_DRIVER,USR_RIDER_107810,0.5781,0.197,18.3,0.0,4.227,3.173,0.4412,0
USR_D107811_DRIVER,USR_RIDER_107811,0.7243,0.419,8.3,1.0,4.361,1.372,0.6881,1
USR_D107812_DRIVER,USR_RIDER_107812,0.5184,0.392,22.6,1.0,3.707,0.194,0.671,1
USR_D107813_DRIVER,USR_RIDER_107813,0.932,2.933,33.3,1.0,4.08,0.814,0.811,1
USR_D107814_DRIVER,USR_RIDER_107814,0.5647,3.955,5.6,0.0,4.788,0.055,0.5197,0
USR_D107815_DRIVER,USR_RIDER_107815,0.7675,2.402,0.0,1.0,4.373,0.675,0.6419,1
USR_D107816_DRIVER,USR_RIDER_107816,0.7014,6.19,0.0,1.0,4.825,1.315,0.6324,1
USR_D107817_DRIVER,USR_RIDER_107817,0.224,4.105,19.3,0.0,4.725,2.897,0.3515,0
USR_D107818_DRIVER,USR_RIDER_107818,0.8321,2.509,31.9,1.0,4.324,0.479,0.7536,1
USR_D107819_DRIVER,USR_RIDER_107819,0.5611,5.345,9.7,1.0,3.728,0.127,0.5805,1
USR_D107820_DRIVER,USR_RIDER_107820,0.5379,0.789,7.8,1.0,4.29,1.296,0.6924,1
USR_D107821_DRIVER,USR_RIDER_107821,0.4951,3.955,1.0,1.0,4.034,1.051,0.5548,1
USR_D107822_DRIVER,USR_RIDER_107822,0.3376,8.885,34.5,0.0,4.797,0.974,0.481,0
USR_D107823_DRIVER,USR_RIDER_107823,0.386,2.91,27.7,0.0,3.815,0.728,0.5277,0
USR_D107824_DRIVER,USR_RIDER_107824,0.5874,3.041,7.0,0.0,4.592,0.334,0.5179,0
USR_D107825_DRIVER,USR_RIDER_107825,0.6405,0.164,23.3,0.0,4.913,0.311,0.6042,1
USR_D107826_DRIVER,USR_RIDER_107826,0.2092,2.665,42.8,0.0,4.814,1.556,0.4513,0
USR_D107827_DRIVER,USR_RIDER_107827,0.6975,6.267,31.4,0.0,4.386,1.591,0.4644,0
USR_D107828_DRIVER,USR_RIDER_107828,0.5101,3.557,22.9,1.0,4.831,1.983,0.5637,1
USR_D107829_DRIVER,USR_RIDER_107829,0.089,0.238,40.9,0.0,3.751,2.122,0.4902,0
USR_D107830_DRIVER,USR_RIDER_107830,0.4231,8.618,42.8,0.0,4.091,1.749,0.4158,0
USR_D107831_DRIVER,USR_RIDER_107831,0.7414,0.874,0.1,1.0,4.049,2.193,0.7302,1
USR_D107832_DRIVER,USR_RIDER_107832,0.6595,3.454,5.4,1.0,4.552,1.877,0.5709,1
USR_D107833_DRIVER,USR_RIDER_107833,0.6413,2.517,37.1,1.0,4.533,0.808,0.6411,1
USR_D107834_DRIVER,USR_RIDER_107834,0.908,1.195,29.6,0.0,4.283,0.789,0.7326,1
USR_D107835_DRIVER,USR_RIDER_107835,0.8333,0.358,42.7,0.0,4.894,2.035,0.7571,1
USR_D107836_DRIVER,USR_RIDER_107836,0.6379,3.579,8.5,1.0,3.647,0.473,0.6308,1
USR_D107837_DRIVER,USR_RIDER_107837,0.6073,0.105,10.1,1.0,3.875,0.728,0.6537,1
USR_D107838_DRIVER,USR_RIDER_107838,0.1423,0.709,16.3,0.0,4.589,1.93,0.4019,0
USR_D107839_DRIVER,USR_RIDER_107839,0.6427,0.615,0.8,0.0,4.132,0.239,0.5708,1
USR_D107840_DRIVER,USR_RIDER_107840,0.8282,4.181,36.5,0.0,3.446,0.436,0.5772,1
USR_D107841_DRIVER,USR_RIDER_107841,0.5922,6.792,18.3,0.0,4.608,0.303,0.3664,0
USR_D107842_DRIVER,USR_RIDER_107842,0.2743,2.862,21.9,1.0,4.754,1.401,0.5593,1
USR_D107843_DRIVER,USR_RIDER_107843,0.4379,2.049,14.6,0.0,4.139,2.416,0.3893,0
USR_D107844_DRIVER,USR_RIDER_107844,0.6425,4.756,26.3,0.0,4.198,1.6,0.4629,0
USR_D107845_DRIVER,USR_RIDER_107845,0.6063,3.487,23.4,1.0,4.147,2.19,0.6131,1
USR_D107846_DRIVER,USR_RIDER_107846,0.8223,4.657,33.0,1.0,4.517,0.163,0.692,1
USR_D107847_DRIVER,USR_RIDER_107847,0.5605,1.834,19.2,0.0,4.684,0.742,0.4333,0
USR_D107848_DRIVER,USR_RIDER_107848,0.587,3.848,44.9,1.0,4.281,0.042,0.7084,1
USR_D107849_DRIVER,USR_RIDER_107849,0.8877,4.651,9.3,1.0,3.909,2.588,0.7068,1
USR_D107850_DRIVER,USR_RIDER_107850,0.869,1.043,24.8,1.0,4.536,1.104,0.7667,1
USR_D107851_DRIVER,USR_RIDER_107851,0.7048,2.168,19.1,1.0,4.6,1.887,0.6814,1
USR_D107852_DRIVER,USR_RIDER_107852,0.4247,5.246,28.8,0.0,4.083,2.441,0.4693,0
USR_D107853_DRIVER,USR_RIDER_107853,0.6038,0.675,7.3,0.0,3.777,1.626,0.5034,0
USR_D107854_DRIVER,USR_RIDER_107854,0.2676,6.345,21.2,0.0,4.054,2.66,0.3672,0
USR_D107855_DRIVER,USR_RIDER_107855,0.3327,2.273,29.0,0.0,4.459,1.478,0.502,0
USR_D107856_DRIVER,USR_RIDER_107856,0.4706,1.137,4.8,0.0,4.424,0.451,0.409,0
USR_D107857_DRIVER,USR_RIDER_107857,0.3355,0.827,9.4,1.0,4.189,1.473,0.568,1
USR_D107858_DRIVER,USR_RIDER_107858,0.2973,2.622,15.6,0.0,4.239,0.392,0.3441,0
USR_D107859_DRIVER,USR_RIDER_107859,0.3181,1.937,2.6,1.0,3.701,1.963,0.431,0
USR_D107860_DRIVER,USR_RIDER_107860,0.7995,4.471,18.2,0.0,4.394,1.238,0.5535,1
USR_D107861_DRIVER,USR_RIDER_107861,0.0922,0.636,32.1,1.0,4.26,2.35,0.5939,1
USR_D107862_DRIVER,USR_RIDER_107862,0.5034,0.497,36.6,1.0,4.032,1.6,0.7014,1
USR_D107863_DRIVER,USR_RIDER_107863,0.8789,2.007,1.5,0.0,3.784,1.517,0.554,1
USR_D107864_DRIVER,USR_RIDER_107864,0.2586,3.471,16.1,1.0,4.241,1.678,0.4056,0
USR_D107865_DRIVER,USR_RIDER_107865,0.0274,3.764,9.2,1.0,3.459,0.6,0.3963,0
USR_D107866_DRIVER,USR_RIDER_107866,0.4966,0.95,23.5,1.0,3.515,1.975,0.6623,1
USR_D107867_DRIVER,USR_RIDER_107867,0.4527,4.072,32.4,0.0,4.093,2.326,0.3965,0
